gameCover	gameGenre	gamePhrase	gamePlatform	gameRating	gameReview	gameTitle	gameCoverID
http://assets1.ignimgs.com/2015/10/26/just-cause-3-us-esrb-day1-ps4jpg-b6ab53_160h.jpg	Action	Mediocre	PlayStation 4	5.9	http://www.ign.com/articles/2015/12/03/just-cause-3-xbox-one-and-playstation-4-review	Just Cause 3	543
http://assets1.ignimgs.com/2015/11/30/batman-arkham-knight-dlc-catwomans-revenge-buttonjpg-19b5df_160h.jpg	Action	Okay	PlayStation 4	6.0	http://www.ign.com/articles/2015/11/30/batman-arkham-knight-catwomans-revenge-dlc-review	Batman: Arkham Knight -- Catwoman's Revenge	544
http://assets1.ignimgs.com/2015/10/26/rainbow-six-siege-us-esrb-ps4jpg-9b369d_160h.jpg	Shooter	Good	PlayStation 4	7.9	http://www.ign.com/articles/2015/11/30/rainbow-six-siege-review	Tom Clancy's Rainbow Six Siege	545
http://assets1.ignimgs.com/2015/09/15/bloodborne-the-old-hunters-posterjpg-995f50_160h.jpg	Action	Great	PlayStation 4	8.0	http://www.ign.com/articles/2015/11/23/bloodborne-the-old-hunters-review	Bloodborne: The Old Hunters	546
http://assets2.ignimgs.com/2015/07/08/saolsps42den-frjpg-9beb5b_160h.jpg	Action	Okay	PlayStation 4	6.0	http://www.ign.com/articles/2015/11/17/sword-art-online-lost-song-review	Sword Art Online: Lost Song	547
http://assets2.ignimgs.com/2015/10/23/star-wars-battlefront-us-esrb-f-ps4jpg-9b363f_160h.jpg	Shooter	Great	PlayStation 4	8.0	http://www.ign.com/articles/2015/11/12/star-wars-battlefront-review	Star Wars Battlefront	548
http://assets2.ignimgs.com/2015/09/03/fallout-4-us-rp-ps4jpg-8bb5c0_160h.jpg	RPG	Amazing	PlayStation 4	9.5	http://www.ign.com/articles/2015/11/09/fallout-4-review	Fallout 4	549
http://assets1.ignimgs.com/2015/09/01/call-of-duty-black-ops-3-us-esrb-ps4jpg-fefa7e_160h.jpg	Shooter	Amazing	PlayStation 4	9.2	http://www.ign.com/articles/2015/11/05/call-of-duty-black-ops-3-review	Call of Duty: Black Ops III	550
http://assets1.ignimgs.com/2015/10/23/need-for-speed-us-esrb-fin-ps4jpg-9b3641_160h.jpg	Racing	Okay	PlayStation 4	6.3	http://www.ign.com/articles/2015/11/02/need-for-speed-review-3	Need for Speed	551
http://assets1.ignimgs.com/2015/06/26/darksiders-2-ps4jpg-d9454d_160h.jpg	Action	Good	PlayStation 4	7.5	http://www.ign.com/articles/2015/11/02/darksiders-2-deathinitive-edition-review	Darksiders II: Deathinitive Edition	102
http://assets1.ignimgs.com/2015/10/29/wwe-2k16-us-esrb-ps4jpg-996f84_160h.jpg	Wrestling	Great	PlayStation 4	8.8	http://www.ign.com/articles/2015/10/30/wwe-2k16-review	WWE 2K16	552
http://assets1.ignimgs.com/2014/05/28/divinityoriginalsinpcjpg-dcfe12_160h.jpg	RPG	Amazing	PlayStation 4	9.0	http://www.ign.com/articles/2015/10/26/divinity-original-sin-enhanced-edition-review	Divinity: Original Sin -- Enhanced Edition	104
http://assets2.ignimgs.com/2015/09/01/guitar-hero-liveboxartps4jpg-286b4b_160h.jpg	Music	Good	PlayStation 4	7.9	http://www.ign.com/articles/2015/10/25/guitar-hero-live-review	Guitar Hero Live	553
http://assets2.ignimgs.com/2015/10/23/assassins-creed-syndicate-us-esrb-pc4jpg-9b364d_160h.jpg	Action	Great	PlayStation 4	8.2	http://www.ign.com/articles/2015/10/22/assassins-creed-syndicate-review	Assassin's Creed Syndicate	554
http://assets2.ignimgs.com/2015/10/16/zestiria1jpg-996a89_160h.jpg	RPG	Good	PlayStation 4	7.8	http://www.ign.com/articles/2015/10/16/tales-of-zestiria-review	Tales of Zestiria	555
http://assets1.ignimgs.com/2015/09/28/dragon-quest-heroes-1-buttonjpg-996479_160h.jpg	RPG	Okay	PlayStation 4	6.2	http://www.ign.com/articles/2015/10/14/dragon-quest-heroes-the-world-trees-woe-and-the-blight-below-review	Dragon Quest Heroes	556
http://assets1.ignimgs.com/2015/08/19/wasteland-2-directors-cut-us-esrb-ps4jpg-6c5ed8_160h.jpg	RPG	Great	PlayStation 4	8.5	http://www.ign.com/articles/2015/10/13/wasteland-2-directors-cut-review	Wasteland 2: Director's Cut	557
http://assets1.ignimgs.com/2015/10/13/witcher-3-hearts-of-stone-buttonjpg-9b3309_160h.jpg	RPG	Amazing	PlayStation 4	9.0	http://www.ign.com/articles/2015/10/08/the-witcher-3-hearts-of-stone-review	The Witcher 3: Wild Hunt -- Hearts of Stone	110
http://assets2.ignimgs.com/2015/09/02/transformers-devastation-us-esrb-ps4jpg-b741b3_160h.jpg	Action	Good	PlayStation 4	7.7	http://www.ign.com/articles/2015/10/08/transformers-devastation-review	Transformers: Devastation	558
http://assets1.ignimgs.com/2014/12/18/disgaea-5-button-01jpg-caafa6_160h.jpg	Strategy,RPG	Great	PlayStation 4	8.7	http://www.ign.com/articles/2015/10/06/disgaea-5-alliance-of-vengeance-review	Disgaea 5: Alliance of Vengeance	559
http://assets1.ignimgs.com/2015/10/16/nbaliveps4jpg-996a8f_160h.jpg	Sports	Okay	PlayStation 4	6.0	http://www.ign.com/articles/2015/10/06/nba-live-16-review	NBA Live 16	560
http://assets2.ignimgs.com/2015/11/02/rock-band-4-us-esrb-ps4jpg-a805ea_160h.jpg	Music	Great	PlayStation 4	8.8	http://www.ign.com/articles/2015/10/05/rock-band-4-review	Rock Band 4	561
http://assets1.ignimgs.com/2015/09/01/thps5ps4boxartjpg-fefa73_160h.jpg	Sports	Awful	PlayStation 4	3.5	http://www.ign.com/articles/2015/10/02/tony-hawks-pro-skater-5-review	Tony Hawk's Pro Skater 5	562
http://assets1.ignimgs.com/2015/06/04/uncharted-collection-us-rpjpg-505b1b_160h.jpg	Action	Amazing	PlayStation 4	9.0	http://www.ign.com/articles/2015/09/30/uncharted-the-nathan-drake-collection-review	Uncharted: The Nathan Drake Collection	563
http://assets2.ignimgs.com/2015/10/29/nba-2k16-us-esrb-ps4jpg-9b3877_160h.jpg	Sports	Amazing	PlayStation 4	9.0	http://www.ign.com/articles/2015/09/29/nba-2k16-review	NBA 2K16	564
http://assets1.ignimgs.com/2016/11/17/lego-dimensions-us-ps4jpg-f48905_160h.jpg	Action,Adventure	Good	PlayStation 4	7.7	http://www.ign.com/articles/2015/09/29/lego-dimensions-review	LEGO Dimensions	565
http://assets2.ignimgs.com/2015/08/19/skylanders-superchargers-racing-us-esrb-ps4jpg-73ebb6_160h.jpg	Action,Adventure	Great	PlayStation 4	8.0	http://www.ign.com/articles/2015/09/28/skylanders-superchargers-review	Skylanders SuperChargers	566
http://assets1.ignimgs.com/2015/09/15/fifa-16-us-esrb-ps4jpg-9b292a_160h.jpg	Sports	Good	PlayStation 4	7.8	http://www.ign.com/articles/2015/09/21/fifa-soccer-16-review	FIFA 16	567
http://assets1.ignimgs.com/2015/08/05/destiny-the-taken-king-button-v2jpg-434f7c_160h.jpg	Shooter	Amazing	PlayStation 4	9.0	http://www.ign.com/articles/2015/09/15/destiny-the-taken-king-review	Destiny: The Taken King	116
http://assets2.ignimgs.com/2015/08/13/nhl-16-us-esrb-ps4jpg-435247_160h.jpg	Sports	Good	PlayStation 4	7.8	http://www.ign.com/articles/2015/09/15/nhl-16-review	NHL 16	568
http://assets1.ignimgs.com/2015/09/14/pes-2016-us-esrb-ps4-2djpg-9b27ed_160h.jpg	Sports	Amazing	PlayStation 4	9.5	http://www.ign.com/articles/2015/09/14/pro-evolution-soccer-2016-review	Pro Evolution Soccer 2016	569
http://assets1.ignimgs.com/2015/07/08/one-piece-pirate-warriors-3-us-esrb-ps4jpg-9beb50_160h.jpg	Action	Okay	PlayStation 4	6.9	http://www.ign.com/articles/2015/09/11/one-piece-pirate-warriors-3-review	One Piece: Pirate Warriors 3	570
http://assets1.ignimgs.com/2015/09/02/dragon-age-inquisition-tresspasser-button-00jpg-8bb502_160h.jpg	RPG	Good	PlayStation 4	7.0	http://www.ign.com/articles/2015/09/10/dragon-age-inquisition-trespasser-review	Dragon Age: Inquisition -- Trespasser	119
http://assets2.ignimgs.com/2015/09/04/rugby-world-cup-2015-buttonjpg-32c9b1_160h.jpg	Sports	Unbearable	PlayStation 4	1.5	http://www.ign.com/articles/2015/09/04/rugby-world-cup-2015-review	Rugby World Cup 2015	571
http://assets2.ignimgs.com/2014/08/12/tearawayps4jpg-8de058_160h.jpg	Adventure	Good	PlayStation 4	7.6	http://www.ign.com/articles/2015/09/02/tearaway-unfolded-review	Tearaway Unfolded	572
http://assets2.ignimgs.com/2015/09/02/inf3swps43dbeautyshotjpg-03c9c4_160h.jpg	Action	Great	PlayStation 4	8.9	http://www.ign.com/articles/2015/08/28/disney-infinity-30-review	Disney Infinity: 3.0 Edition	573
http://assets2.ignimgs.com/2015/09/03/dishonored-definitive-edition-us-esrb-ps4jpg-32c9a1_160h.jpg	Action	Great	PlayStation 4	8.0	http://www.ign.com/articles/2015/08/27/dishonored-definitive-edition-review	Dishonored: Definitive Edition	574
http://assets2.ignimgs.com/2015/06/08/mega-man-legacy-collection-button-bjpg-505bcc_160h.jpg	Action	Amazing	PlayStation 4	9.0	http://www.ign.com/articles/2015/08/25/mega-man-legacy-collection-review	Mega Man Legacy Collection	123
http://assets1.ignimgs.com/2015/09/14/madden-nfl-16-us-esrb-ps4jpg-b69cc5_160h.jpg	Sports	Great	PlayStation 4	8.8	http://www.ign.com/articles/2015/08/24/madden-nfl-16-review	Madden NFL 16	575
http://assets1.ignimgs.com/2013/12/04/until-dawn-generaljpg-e96e8e_160h.jpg	Adventure	Good	PlayStation 4	7.5	http://www.ign.com/articles/2015/08/24/until-dawn-review	Until Dawn	576
http://assets2.ignimgs.com/2015/07/16/mgs-5-us-esrb-day1-ps4jpg-306bde_160h.jpg	Action	Masterpiece	PlayStation 4	10.0	http://www.ign.com/articles/2015/08/23/metal-gear-solid-5-the-phantom-pain-review	Metal Gear Solid V: The Phantom Pain	577
http://assets1.ignimgs.com/2014/08/19/gauntlet-wb-posterjpg-c71454_160h.jpg	Action	Good	PlayStation 4	7.1	http://www.ign.com/articles/2015/08/20/gauntlet-slayer-edition-review	Gauntlet: Slayer Edition	578
http://assets2.ignimgs.com/2015/08/17/volume-button-1jpg-43531f_160h.jpg	Action	Great	PlayStation 4	8.1	http://www.ign.com/articles/2015/08/18/volume-review	Volume	579
http://assets2.ignimgs.com/2015/08/14/dragon-age-inquisition-the-descent-buttonjpg-67c33b_160h.jpg	RPG	Okay	PlayStation 4	6.3	http://www.ign.com/articles/2015/08/13/dragon-age-inquisition-the-descent-review	Dragon Age: Inquisition -- The Descent	580
http://assets1.ignimgs.com/2013/06/12/galax-zps4jpg-30ba70_160h.jpg	Shooter	Great	PlayStation 4	8.3	http://www.ign.com/articles/2015/08/10/galak-z-review	Galak-Z	581
http://assets2.ignimgs.com/2015/03/16/gone-to-rapture-buttonjpg-8ae492_160h.jpg	Adventure	Great	PlayStation 4	8.5	http://www.ign.com/articles/2015/08/10/everybodys-gone-to-the-rapture-review	Everybody’s Gone to the Rapture	582
http://assets1.ignimgs.com/2015/03/10/beyond-eyes-button-00jpg-74e8bc_160h.jpg	Adventure	Mediocre	PlayStation 4	5.5	http://www.ign.com/articles/2015/08/07/beyond-eyes-review	Beyond Eyes	129
http://assets2.ignimgs.com/2015/03/07/submerged-buttonjpg-74e7da_160h.jpg	Adventure	Okay	PlayStation 4	6.8	http://www.ign.com/articles/2015/08/07/submerged-review	Submerged	583
http://assets2.ignimgs.com/2015/03/11/tembo-buttonjpg-74e947_160h.jpg	Platformer	Good	PlayStation 4	7.0	http://www.ign.com/articles/2015/07/30/tembo-the-badass-elephant-review	Tembo the Badass Elephant	584
http://assets2.ignimgs.com/2014/08/11/life-is-strange-button-00jpg-0d2897_160h.jpg	Adventure	Okay	PlayStation 4	6.0	http://www.ign.com/articles/2015/07/30/life-is-strange-episode-4-dark-room-review	Life is Strange -- Episode 4: Dark Room	108
http://assets2.ignimgs.com/2015/04/27/f1-2015-us-rp-ps4jpg-5315ca_160h.jpg	Racing	Mediocre	PlayStation 4	5.8	http://www.ign.com/articles/2015/07/29/f1-2015-playstation-4-review	F1 2015	585
http://assets2.ignimgs.com/2014/06/06/hatofulboyfriend-logojpg-e0e952_160h.jpg	Adventure	Great	PlayStation 4	8.0	http://www.ign.com/articles/2015/07/27/hatoful-boyfriend-ps4-review	Hatoful Boyfriend	586
http://assets2.ignimgs.com/2013/09/20/vanishing-of-ethan-carter-generaljpg-e94b4f_160h.jpg	Adventure	Great	PlayStation 4	8.5	http://www.ign.com/articles/2015/07/24/the-vanishing-of-ethan-carter-ps4-review	The Vanishing of Ethan Carter	587
http://assets1.ignimgs.com/2015/05/28/journey-button-placeholderjpg-9266ae_160h.jpg	Adventure	Amazing	PlayStation 4	9.0	http://www.ign.com/articles/2015/07/23/journey-ps4-review	Journey	588
http://assets1.ignimgs.com/2015/05/27/rocket-league-posterjpg-ef2765_160h.jpg	Sports	Great	PlayStation 4	8.0	http://www.ign.com/articles/2015/07/14/rocket-league-review	Rocket League	85
http://assets2.ignimgs.com/2015/02/04/godzillaps4boxfront2djpg-ac4a23_160h.jpg	Action	Bad	PlayStation 4	4.5	http://www.ign.com/articles/2015/07/14/godzilla-the-game-review	Godzilla	589
http://assets1.ignimgs.com/2015/03/16/ea-sports-rory-mcilroy-pga-tour-buttonjpg-8ae47f_160h.jpg	Sports	Mediocre	PlayStation 4	5.5	http://www.ign.com/articles/2015/07/14/rory-mcilroy-pga-tour-review	Rory McIlroy PGA Tour	133
http://assets1.ignimgs.com/2015/07/14/godofwar3ps41jpg-8854d9_160h.jpg	Action	Great	PlayStation 4	8.8	http://www.ign.com/articles/2015/07/13/god-of-war-3-remastered-review	God of War III Remastered	590
http://assets1.ignimgs.com/2015/05/06/j-starsps42den-frbnejpg-a6e966_160h.jpg	Fighting	Mediocre	PlayStation 4	5.0	http://www.ign.com/articles/2015/07/10/j-stars-victory-vs-review	J-Stars Victory VS.+	591
http://assets1.ignimgs.com/2015/08/29/whispering-willows-buttonjpg-b22b7f_160h.jpg	Adventure	Mediocre	PlayStation 4	5.8	http://www.ign.com/articles/2015/07/02/whispering-willows-review	Whispering Willows	592
http://assets1.ignimgs.com/2014/06/12/payday-2-buttonjpg-6e4899_160h.jpg	Shooter	Great	PlayStation 4	8.3	http://www.ign.com/articles/2015/07/01/payday-2-crimewave-edition-review	PayDay 2: Crimewave Edition	134
http://assets2.ignimgs.com/2013/07/11/planetside-4-ps4-dljpg-50f58f_160h.jpg	Shooter	Good	PlayStation 4	7.6	http://www.ign.com/articles/2015/06/26/planetside-2-ps4-review	PlanetSide 2	593
http://assets1.ignimgs.com/2015/05/28/dmc4pc1jpg-f9397c_160h.jpg	Action	Good	PlayStation 4	7.5	http://www.ign.com/articles/2015/06/23/devil-may-cry-4-special-edition-review	Devil May Cry 4 -- Special Edition	135
http://assets1.ignimgs.com/2014/03/04/batman-arkham-knight-generaljpg-56a25c_160h.jpg	Action	Amazing	PlayStation 4	9.2	http://www.ign.com/articles/2015/06/19/batman-arkham-knight-review	Batman: Arkham Knight	136
http://assets1.ignimgs.com/2015/03/04/mad-max-game-button-2015jpg-c26129_160h.jpg	Action	Great	PlayStation 4	8.4	http://www.ign.com/articles/2015/08/31/mad-max-review	Mad Max	594
http://assets2.ignimgs.com/2015/06/10/eso-tups4frontcovernoratingjpg-434d66_160h.jpg	RPG	Great	PlayStation 4	8.0	http://www.ign.com/articles/2015/06/09/the-elder-scrolls-online-tamriel-unlimited-review	Elder Scrolls Online: Tamriel Unlimited	595
http://assets2.ignimgs.com/2014/06/12/magicka-2-button-00jpg-6e4853_160h.jpg	Adventure,RPG	Good	PlayStation 4	7.7	http://www.ign.com/articles/2015/05/28/magicka-2-review	Magicka 2	596
http://assets1.ignimgs.com/2015/04/13/destiny-house-of-wolves-buttonjpg-d12f18_160h.jpg	Shooter	Good	PlayStation 4	7.5	http://www.ign.com/articles/2015/05/28/destiny-house-of-wolves-review-2	Destiny: House of Wolves	139
http://assets2.ignimgs.com/2014/08/11/life-is-strange-button-00jpg-0d2897_160h.jpg	Adventure	Great	PlayStation 4	8.0	http://www.ign.com/articles/2015/05/19/life-is-strange-episode-3-review	Life is Strange -- Episode 3: Chaos Theory	108
http://assets2.ignimgs.com/2015/05/18/thewitcher3ps41jpg-7c5504_160h.jpg	RPG	Amazing	PlayStation 4	9.3	http://www.ign.com/articles/2015/05/12/the-witcher-3-the-wild-hunt-review	The Witcher 3: Wild Hunt	597
http://assets1.ignimgs.com/2013/12/17/final-fantasy-xfinal-fantasy-x2jpg-e973aa_160h.jpg	RPG	Amazing	PlayStation 4	9.3	http://www.ign.com/articles/2015/05/12/final-fantasy-x-x-2-hd-remaster-ps4-review	Final Fantasy X / X-2 HD Remaster	598
http://assets1.ignimgs.com/2015/05/06/oldbloodjpg-72e2d0_160h.jpg	Shooter	Good	PlayStation 4	7.0	http://www.ign.com/articles/2015/05/08/wolfenstein-the-old-blood-review	Wolfenstein: The Old Blood	599
http://assets1.ignimgs.com/2015/02/05/projectcarsps4boxfront2den-frjpg-294b96_160h.jpg	Racing	Great	PlayStation 4	8.9	http://www.ign.com/articles/2015/05/06/project-cars-review	Project CARS	600
http://assets2.ignimgs.com/2015/12/08/assassins-creed-chronicles-china-button-2jpg-c732b9_160h.jpg	Platformer	Okay	PlayStation 4	6.4	http://www.ign.com/articles/2015/04/21/assassins-creed-chronicles-china-review	Assassin's Creed Chronicles: China	145
http://assets1.ignimgs.com/2015/04/09/mortalkombatxps41jpg-782315_160h.jpg	Fighting	Great	PlayStation 4	8.4	http://www.ign.com/articles/2015/04/13/mortal-kombat-x-review	Mortal Kombat X	601
http://assets2.ignimgs.com/2014/08/26/titan-souls-posterjpg-dff230_160h.jpg	RPG	Great	PlayStation 4	8.0	http://www.ign.com/articles/2015/04/13/titan-souls-review	Titan Souls	602
http://assets1.ignimgs.com/2014/12/06/mlb-the-show-15-buttonjpg-d18fd4_160h.jpg	Sports	Great	PlayStation 4	8.5	http://www.ign.com/articles/2015/04/08/mlb-15-the-show-review	MLB 15: The Show	603
http://assets2.ignimgs.com/2016/03/14/axiom-verge-buttonjpg-19d626_160h.jpg	Action	Good	PlayStation 4	7.9	http://www.ign.com/articles/2015/03/30/axiom-verge-review	Axiom Verge	604
http://assets2.ignimgs.com/2015/01/20/borderlands-handsome-collection-us-esrb-ps4jpg-56e63e_160h.jpg	Shooter	Great	PlayStation 4	8.4	http://www.ign.com/articles/2015/03/24/borderlands-the-handsome-collection-review	Borderlands: The Handsome Collection	605
http://assets2.ignimgs.com/2014/06/10/bloodbournejpg-e0ea8a_160h.jpg	Action	Amazing	PlayStation 4	9.1	http://www.ign.com/articles/2015/03/23/bloodborne-review	Bloodborne	606
http://assets2.ignimgs.com/2015/01/07/battlefieldhardlineps4jpg-7f7682_160h.jpg	Shooter	Great	PlayStation 4	8.0	http://www.ign.com/articles/2015/03/16/battlefield-hardline-review	Battlefield Hardline	607
http://assets2.ignimgs.com/2015/01/06/finalfantasytype0ps41jpg-7f767f_160h.jpg	RPG	Great	PlayStation 4	8.0	http://www.ign.com/articles/2015/03/16/final-fantasy-type-0-hd-review	Final Fantasy Type-0 HD	608
http://assets2.ignimgs.com/2014/05/16/helldivers-buttonjpg-958379_160h.jpg	Shooter	Amazing	PlayStation 4	9.0	http://www.ign.com/articles/2015/03/13/helldivers-review	Helldivers	609
http://assets2.ignimgs.com/2015/03/03/evil-within-the-assignment-jpg-3b01a2_160h.jpg	Adventure	Great	PlayStation 4	8.5	http://www.ign.com/articles/2015/03/11/the-evil-within-the-assignment-review	The Evil Within: The Assignment	156
http://assets1.ignimgs.com/2014/12/15/dmc-definitive-ps4jpg-877797_160h.jpg	Action	Great	PlayStation 4	8.9	http://www.ign.com/articles/2015/03/09/dmc-devil-may-cry-definitive-edition-review	DmC: Devil May Cry -- Definitive Edition	610
http://assets2.ignimgs.com/2015/03/02/valley-of-the-yetis-buttonjpg-1ddd04_160h.jpg	Shooter	Good	PlayStation 4	7.6	http://www.ign.com/articles/2015/03/09/far-cry-4-valley-of-the-yetis-dlc-review	Far Cry 4: Valley of the Yetis	611
http://assets1.ignimgs.com/2014/09/25/olliolli2jpg-2e414d_160h.jpg	Sports	Amazing	PlayStation 4	9.0	http://www.ign.com/articles/2015/03/03/olliolli-2-welcome-to-olliwood-review	OlliOlli 2: Welcome to OlliWood	612
http://assets1.ignimgs.com/2014/09/03/dead-or-alive-5-last-round-posterjpg-b3414e_160h.jpg	Fighting	Good	PlayStation 4	7.0	http://www.ign.com/articles/2015/02/23/dead-or-alive-5-last-round-review	Dead or Alive 5: Last Round	162
http://assets2.ignimgs.com/2014/06/11/theorderps4rpjpg-b6877a_160h.jpg	Action	Okay	PlayStation 4	6.5	http://www.ign.com/articles/2015/02/19/the-order-1886-review	The Order: 1886	613
http://assets1.ignimgs.com/2015/02/25/evolve1jpg-3b0039_160h.jpg	Shooter	Amazing	PlayStation 4	9.0	http://www.ign.com/articles/2015/02/11/evolve-review	Evolve	614
http://assets1.ignimgs.com/2014/06/11/grim-fandango-button-placeholderjpg-2ea2ea_160h.jpg	Adventure	Amazing	PlayStation 4	9.3	http://www.ign.com/articles/2015/01/26/grim-fandango-remastered-review	Grim Fandango Remastered	615
http://assets2.ignimgs.com/2013/10/10/citizens-of-earth-generaljpg-e954b8_160h.jpg	RPG	Okay	PlayStation 4	6.5	http://www.ign.com/articles/2015/01/22/citizens-of-earth-review	Citizens of Earth	616
http://assets2.ignimgs.com/2014/08/05/resident-evil-remake-buttonjpg-8ddcc5_160h.jpg	Action	Great	PlayStation 4	8.0	http://www.ign.com/articles/2015/01/19/resident-evil-review	Resident Evil	165
http://assets2.ignimgs.com/2015/04/22/saints-row-iv-reelected-us-ps4jpg-a24da0_160h.jpg	Action	Good	PlayStation 4	7.8	http://www.ign.com/articles/2015/01/19/saints-row-4-re-elected-review	Saints Row IV: Re-Elected & Gat Out of Hell	617
http://assets1.ignimgs.com/2014/09/17/super-mega-baseball-buttonjpg-20f2a7_160h.jpg	Sports	Great	PlayStation 4	8.1	http://www.ign.com/articles/2015/01/07/super-mega-baseball-review	Super Mega Baseball	618
http://assets1.ignimgs.com/2014/01/16/loadout-cover-2014jpg-e97da3_160h.jpg	Shooter	Okay	PlayStation 4	6.4	http://www.ign.com/articles/2015/01/02/loadout-playstation-4-review	Loadout	619
http://assets2.ignimgs.com/2013/11/18/the-walking-dead-season-2-generaljpg-885441_160h.jpg	Adventure	Great	PlayStation 4	8.0	http://www.ign.com/articles/2014/12/31/the-walking-dead-a-telltale-game-series-season-2-review	The Walking Dead: A Telltale Game Series -- Season Two	171
http://assets2.ignimgs.com/2014/12/06/destiny-dark-below-buttonjpg-14abc8_160h.jpg	Shooter	Okay	PlayStation 4	6.0	http://www.ign.com/articles/2014/12/18/destiny-the-dark-below-review	Destiny: The Dark Below	172
http://assets2.ignimgs.com/2014/10/17/guilty-gear-xrd-ps4coveronlysev1jpg-d7e5d5_160h.jpg	Fighting	Great	PlayStation 4	8.5	http://www.ign.com/articles/2014/12/16/guilty-gear-xrd-sign-review	Guilty Gear Xrd Sign	620
http://assets2.ignimgs.com/2013/09/12/secret-ponchos-v0-ps4dljpg-e94722_160h.jpg	Shooter	Good	PlayStation 4	7.0	http://www.ign.com/articles/2014/12/05/secret-ponchos-review	Secret Ponchos	621
http://assets2.ignimgs.com/2014/11/20/rugby-15-buttonjpg-89c40a_160h.jpg	Sports	Painful	PlayStation 4	2.0	http://www.ign.com/articles/2014/12/04/rugby-15-review	Rugby 15	177
http://assets1.ignimgs.com/2014/09/05/the-crew-us-esrb-ps4jpg-b342c6_160h.jpg	Racing,Action	Okay	PlayStation 4	6.0	http://www.ign.com/articles/2014/12/02/the-crew-review	The Crew	622
http://assets1.ignimgs.com/2014/11/20/game-of-thrones-button-logojpg-e14ea8_160h.jpg	Adventure	Great	PlayStation 4	8.0	http://www.ign.com/articles/2014/12/01/game-of-thrones-episode-1-iron-from-ice-review	Game of Thrones: Episode 1 -- Iron From Ice	179
http://assets1.ignimgs.com/2014/10/28/binding-of-isaac-rebirth-button-00jpg-0cca19_160h.jpg	RPG	Amazing	PlayStation 4	9.0	http://www.ign.com/articles/2014/11/25/the-binding-of-isaac-rebirth-review	The Binding of Isaac: Rebirth	266
http://assets1.ignimgs.com/2014/11/26/tales-of-the-borderlands-episode-1jpg-da439a_160h.jpg	Adventure	Great	PlayStation 4	8.7	http://www.ign.com/articles/2014/11/25/tales-from-the-borderlands-episode-1-zero-sum-review	Tales from the Borderlands -- Episode 1: Zer0 Sum	623
 http://assets1.ignimgs.com/2014/11/06/beyondgothamps4jpg-37badf_160h.jpg	Action	Good	PlayStation 4	7.4	http://www.ign.com/articles/2014/11/22/lego-batman-3-beyond-gotham-review	LEGO Batman 3: Beyond Gotham	624
http://assets2.ignimgs.com/2014/10/27/wwe2k15ps4jpg-2503fb_160h.jpg	Wrestling	Good	PlayStation 4	7.0	http://www.ign.com/articles/2014/11/17/wwe-2k15-review-ps4xbox-one	WWE 2K15	625
http://assets1.ignimgs.com/2014/07/30/littlebigplanet-3-rp-ps4jpg-0d2332_160h.jpg	Platformer	Okay	PlayStation 4	6.8	http://www.ign.com/articles/2014/11/17/littlebigplanet-3-review	LittleBigPlanet 3	626
http://media.ign.com/games/image/object/020/020593/GTA-V_GENERICboxart_160h.jpg	Action,Adventure	Masterpiece	PlayStation 4	10.0	http://www.ign.com/articles/2014/11/17/gta-5-playstation-4-and-xbox-one-review	Grand Theft Auto V	181
http://assets2.ignimgs.com/2014/08/19/pes-2015-0button-2015jpg-0d3014_160h.jpg	Sports	Amazing	PlayStation 4	9.0	http://www.ign.com/articles/2014/11/14/pro-evolution-soccer-2015-review	Pro Evolution Soccer 2015	182
http://assets2.ignimgs.com/2014/05/15/farcry4keyart1jpg-a2a692_160h.jpg	Shooter	Great	PlayStation 4	8.5	http://www.ign.com/articles/2014/11/14/far-cry-4-review	Far Cry 4	183
http://assets2.ignimgs.com/2014/08/26/assassins-creed-unity-esrb-ps4jpg-ed5fbf_160h.jpg	Action,Adventure	Good	PlayStation 4	7.8	http://www.ign.com/articles/2014/11/11/assassins-creed-unity-review	Assassin's Creed Unity	627
http://assets1.ignimgs.com/2014/11/12/daips4packfrontjpg-bc16bc_160h.jpg	RPG	Great	PlayStation 4	8.8	http://www.ign.com/articles/2014/11/11/dragon-age-inquisition-review	Dragon Age: Inquisition	628
http://assets1.ignimgs.com/2014/11/03/call-of-duty-advanced-warfare-us-esrb-v1-ps4jpg-444478_160h.jpg	Shooter	Amazing	PlayStation 4	9.1	http://www.ign.com/articles/2014/11/03/call-of-duty-advanced-warfare-review	Call of Duty: Advanced Warfare	629
http://assets2.ignimgs.com/2014/03/10/costume-quest-2-logojpg-41cd38_160h.jpg	RPG	Good	PlayStation 4	7.8	http://www.ign.com/articles/2014/10/30/costume-quest-2-console-review	Costume Quest 2	188
http://assets2.ignimgs.com/2014/10/28/nba-live-15-us-esrb-ps4jpg-ab2950_160h.jpg	Sports	Mediocre	PlayStation 4	5.5	http://www.ign.com/articles/2014/10/28/nba-live-15-review	NBA Live 15	630
http://assets1.ignimgs.com/2014/07/02/natural-doctrine-buttonjpg-6e50dd_160h.jpg	RPG	Painful	PlayStation 4	2.8	http://www.ign.com/articles/2014/10/16/natural-doctrine-review	Natural Doctrine	631
http://assets2.ignimgs.com/2014/09/15/evilwininps4jpg-b3471e_160h.jpg	Adventure	Great	PlayStation 4	8.7	http://www.ign.com/articles/2014/10/16/the-evil-within-review	The Evil Within	632
